id_cuenta,id_distrito_creacion,pago_cuota,fecha_creacion_cuente,client_id
A00000788,12,Monthly Issuance,2016-06-25,942
A00000788,12,Monthly Issuance,2016-06-25,943
A00002040,75,Monthly Issuance,2016-06-25,2476
A00002040,75,Monthly Issuance,2016-06-25,2477
A00001029,26,Monthly Issuance,2016-06-25,1236
A00003318,62,Monthly Issuance,2016-06-25,4011
A00002420,35,Monthly Issuance,2016-06-25,2923
A00003432,1,Monthly Issuance,2016-06-25,4149
A00003432,1,Monthly Issuance,2016-06-25,4150
A00006688,16,Monthly Issuance,2016-06-25,8076
A00003899,22,Monthly Issuance,2016-06-25,4701
A00001275,32,Monthly Issuance,2016-06-26,1539
A00001087,55,Monthly Issuance,2016-06-26,1305
A00001396,46,Monthly Issuance,2016-06-26,1690
A00003573,59,Monthly Issuance,2016-06-27,4311
A00003149,57,Monthly Issuance,2016-06-27,3808
A00001007,1,Monthly Issuance,2016-06-28,1211
A00004379,44,Monthly Issuance,2016-06-28,5277
A00002950,62,Monthly Issuance,2016-06-28,3564
A00003793,5,Monthly Issuance,2016-06-28,4573
A00003588,33,Monthly Issuance,2016-06-28,4330
A00000878,52,Monthly Issuance,2016-06-29,1057
A00003864,33,Monthly Issuance,2016-07-01,4658
A00001266,57,Monthly Issuance,2016-07-01,1528
A00003089,12,Weekly Issuance,2016-07-02,3737
A00007181,77,Issuance After Transaction,2016-07-02,8667
A00001241,53,Monthly Issuance,2016-07-02,1497
A00001241,53,Monthly Issuance,2016-07-02,1498
A00001004,70,Monthly Issuance,2016-07-02,1208
A00002344,13,Monthly Issuance,2016-07-02,2832
A00002344,13,Monthly Issuance,2016-07-02,2833
A00002530,74,Monthly Issuance,2016-07-02,3054
A00000170,59,Monthly Issuance,2016-07-02,206
A00002319,58,Monthly Issuance,2016-07-02,2806
A00007033,75,Monthly Issuance,2016-07-03,8489
A00000088,31,Monthly Issuance,2016-07-03,105
A00001480,41,Weekly Issuance,2016-07-03,1793
A00002526,16,Monthly Issuance,2016-07-04,3048
A00002604,68,Monthly Issuance,2016-07-04,3142
A00005269,49,Monthly Issuance,2016-07-04,6366
A00003563,1,Monthly Issuance,2016-07-04,4300
A00003550,68,Monthly Issuance,2016-07-04,4284
A00003550,68,Monthly Issuance,2016-07-04,4285
A00001903,11,Monthly Issuance,2016-07-05,2312
A00003153,2,Monthly Issuance,2016-07-05,3813
A00000265,19,Monthly Issuance,2016-07-05,319
A00000265,19,Monthly Issuance,2016-07-05,320
A00002812,18,Monthly Issuance,2016-07-05,3396
A00001609,41,Monthly Issuance,2016-07-05,1951
A00002737,69,Monthly Issuance,2016-07-06,3304
A00007101,54,Monthly Issuance,2016-07-06,8571
A00000313,73,Monthly Issuance,2016-07-06,381
A00000313,73,Monthly Issuance,2016-07-06,382
A00002593,5,Monthly Issuance,2016-07-06,3129
A00001232,48,Monthly Issuance,2016-07-06,1487
A00002108,74,Monthly Issuance,2016-07-06,2552
A00003694,70,Monthly Issuance,2016-07-06,4455
A00001289,72,Monthly Issuance,2016-07-07,1559
A00002445,52,Monthly Issuance,2016-07-07,2952
A00007733,19,Weekly Issuance,2016-07-08,9569
A00001758,21,Monthly Issuance,2016-07-08,2130
A00009859,27,Monthly Issuance,2016-07-08,12133
A00010711,36,Monthly Issuance,2016-07-08,13172
A00000725,70,Monthly Issuance,2016-07-08,870
A00001739,3,Monthly Issuance,2016-07-08,2110
A00010202,70,Monthly Issuance,2016-07-08,12547
A00000506,67,Monthly Issuance,2016-07-08,608
A00000955,59,Monthly Issuance,2016-07-08,1151
A00000932,20,Monthly Issuance,2016-07-08,1122
A00000932,20,Monthly Issuance,2016-07-08,1123
A00000413,18,Monthly Issuance,2016-07-09,499
A00003334,67,Monthly Issuance,2016-07-09,4031
A00002625,48,Weekly Issuance,2016-07-09,3167
A00002147,28,Monthly Issuance,2016-07-10,2597
A00002147,28,Monthly Issuance,2016-07-10,2598
A00000984,2,Monthly Issuance,2016-07-10,1186
A00003848,20,Monthly Issuance,2016-07-10,4639
A00002825,54,Monthly Issuance,2016-07-10,3415
A00005602,19,Issuance After Transaction,2016-07-10,6764
A00001094,35,Monthly Issuance,2016-07-10,1312
A00000690,10,Monthly Issuance,2016-07-11,827
A00000690,10,Monthly Issuance,2016-07-11,828
A00002945,6,Monthly Issuance,2016-07-11,3556
A00002945,6,Monthly Issuance,2016-07-11,3557
A00000573,1,Weekly Issuance,2016-07-11,688
A00002131,70,Monthly Issuance,2016-07-11,2577
A00002821,54,Monthly Issuance,2016-07-12,3410
A00002112,44,Monthly Issuance,2016-07-12,2556
A00002506,22,Issuance After Transaction,2016-07-12,3026
A00001078,1,Monthly Issuance,2016-07-12,1293
A00001078,1,Monthly Issuance,2016-07-12,1294
A00001895,35,Monthly Issuance,2016-07-12,2300
A00001895,35,Monthly Issuance,2016-07-12,2301
A00002961,9,Monthly Issuance,2016-07-12,3575
A00003426,9,Weekly Issuance,2016-07-13,4141
A00003204,61,Monthly Issuance,2016-07-13,3874
A00002887,76,Monthly Issuance,2016-07-13,3489
A00002468,4,Monthly Issuance,2016-07-13,2979
A00003350,74,Monthly Issuance,2016-07-13,4051
A00003350,74,Monthly Issuance,2016-07-13,4052
A00000858,52,Monthly Issuance,2016-07-13,1034
A00002359,54,Monthly Issuance,2016-07-14,2851
A00003726,54,Monthly Issuance,2016-07-14,4494
A00000584,31,Monthly Issuance,2016-07-14,702
A00000392,1,Monthly Issuance,2016-07-14,473
A00000869,16,Monthly Issuance,2016-07-15,1047
A00000526,67,Monthly Issuance,2016-07-16,632
A00000526,67,Monthly Issuance,2016-07-16,633
A00000571,72,Monthly Issuance,2016-07-16,685
A00003946,70,Monthly Issuance,2016-07-16,4760
A00003946,70,Monthly Issuance,2016-07-16,4761
A00002573,4,Monthly Issuance,2016-07-16,3104
A00000593,48,Monthly Issuance,2016-07-16,711
A00004086,66,Monthly Issuance,2016-07-17,4923
A00006461,50,Monthly Issuance,2016-07-17,7796
A00006461,50,Monthly Issuance,2016-07-17,7797
A00000110,36,Monthly Issuance,2016-07-17,132
A00009138,26,Monthly Issuance,2016-07-18,11250
A00005837,5,Monthly Issuance,2016-07-18,7065
A00000971,12,Monthly Issuance,2016-07-18,1170
A00000081,74,Monthly Issuance,2016-07-18,96
A00004537,53,Weekly Issuance,2016-07-18,5472
A00002266,50,Monthly Issuance,2016-07-19,2743
A00002266,50,Monthly Issuance,2016-07-19,2744
A00000137,70,Monthly Issuance,2016-07-19,164
A00003562,50,Monthly Issuance,2016-07-19,4299
A00001893,48,Monthly Issuance,2016-07-20,2297
A00001893,48,Monthly Issuance,2016-07-20,2298
A00002882,44,Monthly Issuance,2016-07-20,3484
A00005250,8,Weekly Issuance,2016-07-20,6342
A00007674,1,Monthly Issuance,2016-07-21,9505
A00011123,39,Monthly Issuance,2016-07-21,13673
A00001765,18,Monthly Issuance,2016-07-21,2139
A00001765,18,Monthly Issuance,2016-07-21,2140
A00000847,2,Monthly Issuance,2016-07-21,1021
A00004618,3,Monthly Issuance,2016-07-21,5565
A00003543,74,Monthly Issuance,2016-07-21,4276
A00003543,74,Monthly Issuance,2016-07-21,4277
A00001471,1,Monthly Issuance,2016-07-21,1783
A00003472,55,Monthly Issuance,2016-07-21,4196
A00002407,1,Monthly Issuance,2016-07-21,2908
A00000378,68,Monthly Issuance,2016-07-22,458
A00001188,16,Monthly Issuance,2016-07-22,1432
A00002652,1,Monthly Issuance,2016-07-22,3199
A00002652,1,Monthly Issuance,2016-07-22,3200
A00003526,1,Monthly Issuance,2016-07-22,4257
A00000113,55,Monthly Issuance,2016-07-22,136
A00003733,33,Monthly Issuance,2016-07-22,4504
A00003733,33,Monthly Issuance,2016-07-22,4505
A00000683,74,Monthly Issuance,2016-07-22,819
A00000683,74,Monthly Issuance,2016-07-22,820
A00003494,60,Monthly Issuance,2016-07-22,4222
A00003518,9,Monthly Issuance,2016-07-22,4248
A00004320,61,Monthly Issuance,2016-07-23,5203
A00006495,6,Monthly Issuance,2016-07-23,7843
A00003511,70,Monthly Issuance,2016-07-23,4239
A00000303,71,Monthly Issuance,2016-07-25,370
A00003932,74,Monthly Issuance,2016-07-25,4741
A00002717,74,Monthly Issuance,2016-07-25,3281
A00002983,42,Monthly Issuance,2016-07-25,3603
A00001490,5,Monthly Issuance,2016-07-25,1806
A00003443,45,Monthly Issuance,2016-07-26,4164
A00011027,32,Weekly Issuance,2016-07-26,13556
A00003491,51,Monthly Issuance,2016-07-27,4219
A00006453,34,Monthly Issuance,2016-07-27,7787
A00007907,70,Monthly Issuance,2016-07-27,9775
A00007907,70,Monthly Issuance,2016-07-27,9776
A00002291,49,Monthly Issuance,2016-07-27,2773
A00002291,49,Monthly Issuance,2016-07-27,2774
A00001900,27,Monthly Issuance,2016-07-27,2308
A00004389,77,Monthly Issuance,2016-07-28,5287
A00003192,18,Monthly Issuance,2016-07-28,3858
A00003192,18,Monthly Issuance,2016-07-28,3859
A00000836,46,Monthly Issuance,2016-07-28,1006
A00000836,46,Monthly Issuance,2016-07-28,1007
A00003880,3,Monthly Issuance,2016-07-28,4677
A00007424,68,Monthly Issuance,2016-07-28,9202
A00001187,55,Monthly Issuance,2016-07-28,1431
A00000025,68,Monthly Issuance,2016-07-28,31
A00010954,25,Monthly Issuance,2016-07-29,13468
A00010954,25,Monthly Issuance,2016-07-29,13469
A00001571,66,Monthly Issuance,2016-07-29,1904
A00001160,39,Weekly Issuance,2016-07-29,1396
A00001985,20,Monthly Issuance,2016-07-29,2412
A00003359,8,Monthly Issuance,2016-07-30,4061
A00009646,1,Weekly Issuance,2016-07-30,11874
A00009646,1,Weekly Issuance,2016-07-30,11875
A00001906,1,Monthly Issuance,2016-08-01,2316
A00000194,44,Monthly Issuance,2016-08-01,235
A00000371,12,Monthly Issuance,2016-08-02,451
A00009159,64,Monthly Issuance,2016-08-02,11274
A00009159,64,Monthly Issuance,2016-08-02,11275
A00003040,17,Monthly Issuance,2016-08-03,3674
A00004071,64,Monthly Issuance,2016-08-03,4906
A00004071,64,Monthly Issuance,2016-08-03,4907
A00002278,1,Monthly Issuance,2016-08-03,2758
A00002350,18,Monthly Issuance,2016-08-04,2841
A00004438,48,Monthly Issuance,2016-08-04,5353
A00002004,42,Monthly Issuance,2016-08-04,2434
A00002101,9,Monthly Issuance,2016-08-04,2545
A00003397,49,Monthly Issuance,2016-08-04,4107
A00001267,43,Monthly Issuance,2016-08-05,1529
A00002102,41,Monthly Issuance,2016-08-05,2546
A00001654,30,Monthly Issuance,2016-08-05,2005
A00002383,68,Monthly Issuance,2016-08-05,2878
A00002134,52,Monthly Issuance,2016-08-06,2581
A00001738,15,Monthly Issuance,2016-08-06,2109
A00001576,35,Weekly Issuance,2016-08-06,1909
A00003614,19,Monthly Issuance,2016-08-07,4360
A00002066,25,Monthly Issuance,2016-08-07,2505
A00002117,48,Monthly Issuance,2016-08-07,2561
A00000436,30,Monthly Issuance,2016-08-07,524
A00000436,30,Monthly Issuance,2016-08-07,525
A00002329,1,Monthly Issuance,2016-08-07,2817
A00004442,54,Monthly Issuance,2016-08-08,5358
A00001325,26,Monthly Issuance,2016-08-08,1603
A00001325,26,Monthly Issuance,2016-08-08,1604
A00000715,32,Monthly Issuance,2016-08-08,857
A00009491,7,Weekly Issuance,2016-08-08,11683
A00002917,68,Monthly Issuance,2016-08-08,3524
A00000503,1,Monthly Issuance,2016-08-08,605
A00002794,74,Monthly Issuance,2016-08-08,3375
A00002191,1,Monthly Issuance,2016-08-08,2653
A00002947,57,Monthly Issuance,2016-08-09,3559
A00002947,57,Monthly Issuance,2016-08-09,3560
A00002086,70,Weekly Issuance,2016-08-09,2529
A00003020,3,Monthly Issuance,2016-08-09,3648
A00001211,49,Monthly Issuance,2016-08-09,1462
A00002724,11,Monthly Issuance,2016-08-09,3290
A00000963,7,Monthly Issuance,2016-08-09,1161
A00003749,68,Monthly Issuance,2016-08-10,4522
A00003749,68,Monthly Issuance,2016-08-10,4523
A00001223,70,Monthly Issuance,2016-08-10,1476
A00000613,74,Issuance After Transaction,2016-08-10,737
A00002149,7,Monthly Issuance,2016-08-11,2600
A00000416,6,Monthly Issuance,2016-08-11,502
A00001501,50,Monthly Issuance,2016-08-11,1820
A00002114,30,Monthly Issuance,2016-08-11,2558
A00000176,71,Weekly Issuance,2016-08-12,215
A00003066,74,Monthly Issuance,2016-08-12,3707
A00000911,60,Monthly Issuance,2016-08-12,1098
A00000779,16,Monthly Issuance,2016-08-13,931
A00000916,1,Monthly Issuance,2016-08-13,1103
A00000916,1,Monthly Issuance,2016-08-13,1104
A00000271,1,Monthly Issuance,2016-08-13,328
A00002439,74,Monthly Issuance,2016-08-13,2945
A00002439,74,Monthly Issuance,2016-08-13,2946
A00002210,31,Monthly Issuance,2016-08-13,2675
A00001885,47,Monthly Issuance,2016-08-13,2287
A00000447,5,Monthly Issuance,2016-08-14,538
A00003549,27,Monthly Issuance,2016-08-14,4283
A00001563,47,Monthly Issuance,2016-08-14,1895
A00000753,31,Monthly Issuance,2016-08-14,903
A00002764,53,Monthly Issuance,2016-08-15,3337
A00002973,23,Monthly Issuance,2016-08-15,3590
A00002209,65,Monthly Issuance,2016-08-15,2673
A00002209,65,Monthly Issuance,2016-08-15,2674
A00002013,54,Monthly Issuance,2016-08-15,2445
A00001935,38,Monthly Issuance,2016-08-15,2351
A00000382,14,Monthly Issuance,2016-08-16,462
A00000042,39,Monthly Issuance,2016-08-16,50
A00000945,18,Monthly Issuance,2016-08-16,1140
A00008038,47,Monthly Issuance,2016-08-17,9929
A00000967,15,Monthly Issuance,2016-08-17,1165
A00003741,65,Monthly Issuance,2016-08-18,4514
A00003311,8,Monthly Issuance,2016-08-18,4003
A00000656,3,Monthly Issuance,2016-08-18,787
A00001667,56,Monthly Issuance,2016-08-18,2022
A00001667,56,Monthly Issuance,2016-08-18,2023
A00003789,6,Monthly Issuance,2016-08-18,4569
A00007637,46,Monthly Issuance,2016-08-19,9457
A00007637,46,Monthly Issuance,2016-08-19,9458
A00004010,30,Monthly Issuance,2016-08-19,4833
A00004144,1,Monthly Issuance,2016-08-19,4993
A00004144,1,Monthly Issuance,2016-08-19,4994
A00003347,4,Monthly Issuance,2016-08-19,4048
A00002976,13,Monthly Issuance,2016-08-19,3594
A00004480,58,Monthly Issuance,2016-08-19,5404
A00004969,60,Weekly Issuance,2016-08-19,6001
A00001274,54,Weekly Issuance,2016-08-19,1537
A00007099,1,Monthly Issuance,2016-08-20,8568
A00000166,17,Monthly Issuance,2016-08-20,201
A00001367,74,Monthly Issuance,2016-08-20,1655
A00002795,11,Monthly Issuance,2016-08-20,3376
A00002795,11,Monthly Issuance,2016-08-20,3377
A00002034,54,Monthly Issuance,2016-08-21,2469
A00002622,1,Monthly Issuance,2016-08-21,3163
A00002622,1,Monthly Issuance,2016-08-21,3164
A00010562,51,Monthly Issuance,2016-08-21,12991
A00001593,16,Monthly Issuance,2016-08-22,1931
A00003004,11,Monthly Issuance,2016-08-22,3628
A00000617,74,Monthly Issuance,2016-08-23,741
A00002746,24,Monthly Issuance,2016-08-23,3314
A00002746,24,Monthly Issuance,2016-08-23,3315
A00003427,36,Monthly Issuance,2016-08-23,4142
A00000058,29,Monthly Issuance,2016-08-23,67
A00000918,60,Monthly Issuance,2016-08-23,1107
A00000324,1,Monthly Issuance,2016-08-23,396
A00009826,68,Monthly Issuance,2016-08-23,12092
A00002094,73,Monthly Issuance,2016-08-23,2537
A00000020,74,Monthly Issuance,2016-08-24,26
A00002930,1,Monthly Issuance,2016-08-24,3538
A00000182,47,Monthly Issuance,2016-08-24,222
A00001517,5,Monthly Issuance,2016-08-24,1839
A00001517,5,Monthly Issuance,2016-08-24,1840
A00004186,1,Monthly Issuance,2016-08-25,5046
A00003467,17,Monthly Issuance,2016-08-25,4190
A00001350,21,Weekly Issuance,2016-08-25,1637
A00010220,44,Monthly Issuance,2016-08-26,12568
A00002792,1,Monthly Issuance,2016-08-26,3372
A00001504,1,Monthly Issuance,2016-08-26,1823
A00003161,48,Monthly Issuance,2016-08-26,3822
A00000987,15,Monthly Issuance,2016-08-27,1190
A00000987,15,Monthly Issuance,2016-08-27,1191
A00002360,26,Monthly Issuance,2016-08-27,2852
A00000399,1,Monthly Issuance,2016-08-27,483
A00000637,49,Monthly Issuance,2016-08-27,764
A00003353,74,Monthly Issuance,2016-08-27,4055
A00004588,12,Monthly Issuance,2016-08-27,5530
A00000010,54,Monthly Issuance,2016-08-28,13
A00002113,7,Monthly Issuance,2016-08-28,2557
A00002677,5,Monthly Issuance,2016-08-28,3232
A00006062,24,Monthly Issuance,2016-08-28,7325
A00002065,61,Monthly Issuance,2016-08-28,2504
A00001894,6,Monthly Issuance,2016-08-29,2299
A00001117,68,Monthly Issuance,2016-08-29,1340
A00000833,31,Monthly Issuance,2016-08-29,1003
A00003155,28,Monthly Issuance,2016-08-29,3815
A00000242,69,Monthly Issuance,2016-08-29,293
A00000812,1,Monthly Issuance,2016-08-30,975
A00003774,72,Monthly Issuance,2016-08-30,4550
A00003272,53,Monthly Issuance,2016-08-30,3961
A00007990,9,Monthly Issuance,2016-08-30,9872
A00007262,70,Monthly Issuance,2016-08-30,8764
A00003504,70,Monthly Issuance,2016-08-30,4232
A00002347,38,Monthly Issuance,2016-08-30,2836
A00002347,38,Monthly Issuance,2016-08-30,2837
A00000269,3,Monthly Issuance,2016-08-30,325
A00001258,3,Monthly Issuance,2016-09-01,1518
A00001258,3,Monthly Issuance,2016-09-01,1519
A00003418,42,Issuance After Transaction,2016-09-02,4132
A00003418,42,Issuance After Transaction,2016-09-02,4133
A00000871,1,Monthly Issuance,2016-09-02,1049
A00002953,1,Monthly Issuance,2016-09-02,3567
A00003126,17,Monthly Issuance,2016-09-03,3781
A00001293,40,Monthly Issuance,2016-09-03,1564
A00000406,63,Monthly Issuance,2016-09-03,491
A00004456,14,Monthly Issuance,2016-09-03,5376
A00000174,52,Monthly Issuance,2016-09-04,212
A00000694,67,Monthly Issuance,2016-09-04,832
A00002885,1,Monthly Issuance,2016-09-04,3487
A00002872,1,Monthly Issuance,2016-09-04,3471
A00000920,58,Monthly Issuance,2016-09-05,1109
A00001525,57,Monthly Issuance,2016-09-05,1849
A00001997,74,Monthly Issuance,2016-09-05,2426
A00001997,74,Monthly Issuance,2016-09-05,2427
A00001679,68,Monthly Issuance,2016-09-05,2039
A00007082,57,Monthly Issuance,2016-09-06,8548
A00001910,60,Monthly Issuance,2016-09-06,2320
A00005362,76,Weekly Issuance,2016-09-06,6473
A00005362,76,Weekly Issuance,2016-09-06,6474
A00001408,10,Monthly Issuance,2016-09-07,1707
A00000125,2,Issuance After Transaction,2016-09-07,150
A00002655,1,Monthly Issuance,2016-09-07,3203
A00002655,1,Monthly Issuance,2016-09-07,3204
A00002314,2,Monthly Issuance,2016-09-07,2800
A00000297,74,Monthly Issuance,2016-09-08,361
A00002914,4,Monthly Issuance,2016-09-08,3521
A00004405,41,Monthly Issuance,2016-09-08,5308
A00002084,44,Monthly Issuance,2016-09-08,2527
A00002045,34,Monthly Issuance,2016-09-09,2482
A00002045,34,Monthly Issuance,2016-09-09,2483
A00002058,34,Monthly Issuance,2016-09-09,2497
A00001190,52,Monthly Issuance,2016-09-09,1435
A00001067,34,Monthly Issuance,2016-09-10,1280
A00001067,34,Monthly Issuance,2016-09-10,1281
A00002629,66,Monthly Issuance,2016-09-10,3173
A00002629,66,Monthly Issuance,2016-09-10,3174
A00001774,61,Monthly Issuance,2016-09-10,2150
A00001774,61,Monthly Issuance,2016-09-10,2151
A00002156,1,Monthly Issuance,2016-09-11,2609
A00002156,1,Monthly Issuance,2016-09-11,2610
A00002349,72,Monthly Issuance,2016-09-11,2839
A00002349,72,Monthly Issuance,2016-09-11,2840
A00002614,44,Monthly Issuance,2016-09-11,3155
A00000339,46,Weekly Issuance,2016-09-11,414
A00000339,46,Weekly Issuance,2016-09-11,415
A00002164,63,Monthly Issuance,2016-09-12,2619
A00002164,63,Monthly Issuance,2016-09-12,2620
A00003508,42,Monthly Issuance,2016-09-12,4236
A00000164,60,Monthly Issuance,2016-09-13,198
A00001799,9,Monthly Issuance,2016-09-13,2179
A00001600,1,Monthly Issuance,2016-09-13,1939
A00001600,1,Monthly Issuance,2016-09-13,1940
A00003044,72,Monthly Issuance,2016-09-14,3679
A00003044,72,Monthly Issuance,2016-09-14,3680
A00003499,51,Monthly Issuance,2016-09-14,4227
A00001474,63,Monthly Issuance,2016-09-14,1786
A00001474,63,Monthly Issuance,2016-09-14,1787
A00002026,64,Monthly Issuance,2016-09-14,2461
A00001556,54,Monthly Issuance,2016-09-15,1887
A00006075,19,Monthly Issuance,2016-09-15,7339
A00001066,16,Weekly Issuance,2016-09-15,1279
A00002275,1,Monthly Issuance,2016-09-16,2755
A00005305,47,Monthly Issuance,2016-09-16,6408
A00001329,53,Monthly Issuance,2016-09-16,1608
A00001329,53,Monthly Issuance,2016-09-16,1609
A00003098,1,Monthly Issuance,2016-09-16,3747
A00004349,74,Monthly Issuance,2016-09-16,5240
A00002990,30,Monthly Issuance,2016-09-16,3611
A00003800,30,Monthly Issuance,2016-09-16,4580
A00003191,72,Monthly Issuance,2016-09-17,3857
A00002076,18,Monthly Issuance,2016-09-17,2517
A00002076,18,Monthly Issuance,2016-09-17,2518
A00001002,50,Monthly Issuance,2016-09-17,1206
A00008381,14,Monthly Issuance,2016-09-17,10355
A00001957,33,Monthly Issuance,2016-09-18,2379
A00003569,1,Monthly Issuance,2016-09-18,4307
A00010789,75,Monthly Issuance,2016-09-18,13261
A00010789,75,Monthly Issuance,2016-09-18,13262
A00000831,44,Monthly Issuance,2016-09-18,1001
A00006083,6,Weekly Issuance,2016-09-19,7348
A00001669,39,Monthly Issuance,2016-09-19,2025
A00001669,39,Monthly Issuance,2016-09-19,2026
A00008268,59,Monthly Issuance,2016-09-19,10209
A00001063,68,Monthly Issuance,2016-09-19,1276
A00001532,54,Monthly Issuance,2016-09-19,1856
A00001532,54,Monthly Issuance,2016-09-19,1857
A00003179,71,Monthly Issuance,2016-09-20,3844
A00002906,49,Monthly Issuance,2016-09-20,3512
A00001538,22,Monthly Issuance,2016-09-20,1864
A00001538,22,Monthly Issuance,2016-09-20,1865
A00002640,1,Monthly Issuance,2016-09-21,3186
A00002921,54,Monthly Issuance,2016-09-21,3529
A00003431,64,Monthly Issuance,2016-09-21,4147
A00003431,64,Monthly Issuance,2016-09-21,4148
A00003967,54,Monthly Issuance,2016-09-22,4786
A00001173,11,Monthly Issuance,2016-09-22,1413
A00007632,68,Monthly Issuance,2016-09-22,9450
A00007632,68,Monthly Issuance,2016-09-22,9451
A00002339,63,Monthly Issuance,2016-09-22,2827
A00001100,35,Monthly Issuance,2016-09-23,1321
A00001484,70,Monthly Issuance,2016-09-23,1798
